wavelength_um,snr
1.273926914153131973e+00,2.208184863566539846e+01
1.273943348801237274e+00,2.208353027825170400e+01
1.273959783449342353e+00,2.208513133814553342e+01
1.273976218097447655e+00,2.208530937090421276e+01
1.273992652745552956e+00,2.208548731091564932e+01
1.274009087393658035e+00,2.208142369450803955e+01
1.274025522041763336e+00,2.207257022505233124e+01
1.274041956689868416e+00,2.206371514476710871e+01
1.274058391337973717e+00,2.205541620352439480e+01
1.274074825986078574e+00,2.204718770834127994e+01
1.274091260634183875e+00,2.204381505333793356e+01
1.274107695282288955e+00,2.205168367911719685e+01
1.274124129930394256e+00,2.205955272316726123e+01
1.274140564578499335e+00,2.206458404051735656e+01
1.274156999226604636e+00,2.206849841087642616e+01
1.274173433874709938e+00,2.207214955720727545e+01
1.274189868522815017e+00,2.207408793733370089e+01
1.274206303170920318e+00,2.207602640520553194e+01
1.274222737819025397e+00,2.207979186690470641e+01
1.274239172467130699e+00,2.208505831959667276e+01
1.274255607115235556e+00,2.209032509795103039e+01
1.274272041763340857e+00,2.209130157507552283e+01
1.274288476411445936e+00,2.209212054581709239e+01
1.274304911059551237e+00,2.208913113837940756e+01
1.274321345707656539e+00,2.207992996367310923e+01
1.274337780355761618e+00,2.207072710069339649e+01
1.274354215003866919e+00,2.207028115061103790e+01
1.274370649651971998e+00,2.207208647504916499e+01
1.274387084300077300e+00,2.207334248591201131e+01
1.274403518948182379e+00,2.207254223831562712e+01
1.274419953596287680e+00,2.207174178177257318e+01
1.274436388244392537e+00,2.207216705162790049e+01
1.274452822892497839e+00,2.207332431029524145e+01
1.274469257540603140e+00,2.207469651813790179e+01
1.274485692188708219e+00,2.208105988316589219e+01
1.274502126836813520e+00,2.208742362251679836e+01
1.274518561484918600e+00,2.209277067240237713e+01
1.274534996133023901e+00,2.209690624581941165e+01
1.274551430781128980e+00,2.210104207891393457e+01
1.274567865429234281e+00,2.210183663954156330e+01
1.274584300077339361e+00,2.210213781091284346e+01
1.274600734725444662e+00,2.210257500897355953e+01
1.274617169373549519e+00,2.210335150247452773e+01
1.274633604021654820e+00,2.210412796890254938e+01
1.274650038669760121e+00,2.210457847080390792e+01
1.274666473317865201e+00,2.210488991905184619e+01
1.274682907965970502e+00,2.210465486658819856e+01
1.274699342614075581e+00,2.210024669852588275e+01
1.274715777262180882e+00,2.209583779180346852e+01
1.274732211910285962e+00,2.209124019825323515e+01
1.274748646558391263e+00,2.208647545557597880e+01
1.274765081206496342e+00,2.208170991343349243e+01
1.274781515854601643e+00,2.208500115459199975e+01
1.274797950502706945e+00,2.208876149997371741e+01
1.274814385150811802e+00,2.209232987662579006e+01
1.274830819798917103e+00,2.209555601475906883e+01
1.274847254447022182e+00,2.209878234838298283e+01
1.274863689095127484e+00,2.209897299230705059e+01
1.274880123743232563e+00,2.209827632125439578e+01
1.274896558391337864e+00,2.209871443971134752e+01
1.274912993039442943e+00,2.210404961751481778e+01
1.274929427687548245e+00,2.210938512378875842e+01
1.274945862335653546e+00,2.211187972167201110e+01
1.274962296983758625e+00,2.211249910737662461e+01
1.274978731631863926e+00,2.211306257700429967e+01
1.274995166279968783e+00,2.211030119096037083e+01
1.275011600928074085e+00,2.210753932801674537e+01
1.275028035576179164e+00,2.210725717215634134e+01
1.275044470224284465e+00,2.211025561970976128e+01
1.275060904872389544e+00,2.211325424502200931e+01
1.275077339520494846e+00,2.211181957044969337e+01
1.275093774168600147e+00,2.210956836467957487e+01
1.275110208816705226e+00,2.210831853712975459e+01
1.275126643464810527e+00,2.210994358210939126e+01
1.275143078112915607e+00,2.211156868538888176e+01
1.275159512761020908e+00,2.211348134304388680e+01
1.275175947409125765e+00,2.211553431391765301e+01
1.275192382057231066e+00,2.211697402064890028e+01
1.275208816705336146e+00,2.211188281329234329e+01
1.275225251353441447e+00,2.210679075003740834e+01
1.275241686001546748e+00,2.210673808546575714e+01
1.275258120649651827e+00,2.211173591405176708e+01
1.275274555297757129e+00,2.211673405314725827e+01
1.275290989945862208e+00,2.211940965359303135e+01
1.275307424593967509e+00,2.212186406897846780e+01
1.275323859242072588e+00,2.212336982360306692e+01
1.275340293890177890e+00,2.212291799016447413e+01
1.275356728538282747e+00,2.212246599092366850e+01
1.275373163186388048e+00,2.211876925604021693e+01
1.275389597834493127e+00,2.211393056460138951e+01
1.275406032482598429e+00,2.211076618224027612e+01
1.275422467130703730e+00,2.211687077269935742e+01
1.275438901778808809e+00,2.212297572609290697e+01
1.275455336426914110e+00,2.212620619710808612e+01
1.275471771075019189e+00,2.212723476979233439e+01
1.275488205723124491e+00,2.212826334175927201e+01
1.275504640371229570e+00,2.212869614712680999e+01
1.275521075019334871e+00,2.212911632961914066e+01
1.275537509667439728e+00,2.212955933209039117e+01
1.275553944315545030e+00,2.213003771233771033e+01
1.275570378963650331e+00,2.213051603366430342e+01
1.275586813611755410e+00,2.213085596756380724e+01
1.275603248259860711e+00,2.213116237859217961e+01
1.275619682907965791e+00,2.213071981805913424e+01
1.275636117556071092e+00,2.212759256970969801e+01
1.275652552204176171e+00,2.212446479001163979e+01
1.275668986852281472e+00,2.212037832465393450e+01
1.275685421500386552e+00,2.211573045867292819e+01
1.275701856148491853e+00,2.211138997521463878e+01
1.275718290796597154e+00,2.211382278409074331e+01
1.275734725444702011e+00,2.211625572419102781e+01
1.275751160092807313e+00,2.211344817962710252e+01
1.275767594740912392e+00,2.210439040816857315e+01
1.275784029389017693e+00,2.209533098492367742e+01
1.275800464037122772e+00,2.209908536471909457e+01
1.275816898685228074e+00,2.210477875502400025e+01
1.275833333333333153e+00,2.211010585128417461e+01
1.275849767981438454e+00,2.211449517751858806e+01
1.275866202629543311e+00,2.211888477858934010e+01
1.275882637277648612e+00,2.211788515193563143e+01
1.275899071925754136e+00,2.211450098503621930e+01
1.275915506573858993e+00,2.211220588853556634e+01
1.275931941221964294e+00,2.211914518532765328e+01
1.275948375870069373e+00,2.212608487418445691e+01
1.275964810518174675e+00,2.213169244134000024e+01
1.275981245166279754e+00,2.213605900412432348e+01
1.275997679814385055e+00,2.214042584015980708e+01
1.276014114462490134e+00,2.214163191154182186e+01
1.276030549110595436e+00,2.214259922180130502e+01
1.276046983758700737e+00,2.214040532242849579e+01
1.276063418406805594e+00,2.213212194446035497e+01
1.276079853054910895e+00,2.212383708599259080e+01
1.276096287703015975e+00,2.211991941199569212e+01
1.276112722351121276e+00,2.211742931090733322e+01
1.276129156999226355e+00,2.211676973547773528e+01
1.276145591647331656e+00,2.212534628021724004e+01
1.276162026295436736e+00,2.213392325027730934e+01
1.276178460943542037e+00,2.213315366438201437e+01
1.276194895591647338e+00,2.212553449380460435e+01
1.276211330239752417e+00,2.211791398355461880e+01
1.276227764887857719e+00,2.212847336947221777e+01
1.276244199535962576e+00,2.213923988414303423e+01
1.276260634184067877e+00,2.214618582315151940e+01
1.276277068832172956e+00,2.214740814031014438e+01
1.276293503480278257e+00,2.214863047642412042e+01
1.276309938128383337e+00,2.214978472949363208e+01
1.276326372776488638e+00,2.215092320250222357e+01
1.276342807424593939e+00,2.215191969391190341e+01
1.276359242072699018e+00,2.215242184491790312e+01
1.276375676720804320e+00,2.215292393978078778e+01
1.276392111368909399e+00,2.215258648857885859e+01
1.276408546017014700e+00,2.215176509222190404e+01
1.276424980665119557e+00,2.215087643235650106e+01
1.276441415313224859e+00,2.214858453341109268e+01
1.276457849961329938e+00,2.214629222742321701e+01
1.276474284609435239e+00,2.214455733367385903e+01
1.276490719257540540e+00,2.214348559937149830e+01
1.276507153905645620e+00,2.214241362302044536e+01
1.276523588553750921e+00,2.214292622284121492e+01
1.276540023201856000e+00,2.214368026509258058e+01
1.276556457849961301e+00,2.214578875870909869e+01
1.276572892498066381e+00,2.215140348954639293e+01
1.276589327146171682e+00,2.215701856062387876e+01
1.276605761794276539e+00,2.215902994484768840e+01
1.276622196442381840e+00,2.215941884517500426e+01
1.276638631090486919e+00,2.215982361721565042e+01
1.276655065738592221e+00,2.216037124805946590e+01
1.276671500386697522e+00,2.216091882775479860e+01
1.276687935034802601e+00,2.216119830019424342e+01
1.276704369682907902e+00,2.216122115748857979e+01
1.276720804331012982e+00,2.216124390529744659e+01
1.276737238979118283e+00,2.215844574803687550e+01
1.276753673627223362e+00,2.215540708780244117e+01
1.276770108275328663e+00,2.214978069367250058e+01
1.276786542923433521e+00,2.213894996043272201e+01
1.276802977571538822e+00,2.212811716057358424e+01
1.276819412219644123e+00,2.213419485930650055e+01
1.276835846867749202e+00,2.214613701142666713e+01
1.276852281515854504e+00,2.215673068369077114e+01
1.276868716163959583e+00,2.215985038872397794e+01
1.276885150812064884e+00,2.216297028015659976e+01
1.276901585460169963e+00,2.216466126486908195e+01
1.276918020108275265e+00,2.216524347363677805e+01
1.276934454756380344e+00,2.216582563505030379e+01
1.276950889404485645e+00,2.216088663255434454e+01
1.276967324052590946e+00,2.215578020718417918e+01
1.276983758700695804e+00,2.215318532243502503e+01
1.277000193348801105e+00,2.215463194125051416e+01
1.277016627996906184e+00,2.215607858886666648e+01
1.277033062645011485e+00,2.215777829956651246e+01
1.277049497293116564e+00,2.215954398824322880e+01
1.277065931941221866e+00,2.215823563782953443e+01
1.277082366589326945e+00,2.214487347439076359e+01
1.277098801237432246e+00,2.213150893069407488e+01
1.277115235885537325e+00,2.213419070738252614e+01
1.277131670533642627e+00,2.214700280790643205e+01
1.277148105181747928e+00,2.215944377675658927e+01
1.277164539829852785e+00,2.215595199765330037e+01
1.277180974477958086e+00,2.215245974037567933e+01
1.277197409126063166e+00,2.214773540985687816e+01
1.277213843774168467e+00,2.214139392734808709e+01
1.277230278422273546e+00,2.213505153937318681e+01
1.277246713070378847e+00,2.214563583761792387e+01
1.277263147718483927e+00,2.215939636179556516e+01
1.277279582366589228e+00,2.216997840255808683e+01
1.277296017014694529e+00,2.217109792299508086e+01
1.277312451662799608e+00,2.217221744778204240e+01
1.277328886310904910e+00,2.217169898167377085e+01
1.277345320959009767e+00,2.217033958760315926e+01
1.277361755607115068e+00,2.216921621174176948e+01
1.277378190255220147e+00,2.217122501084675790e+01
1.277394624903325449e+00,2.217323387759134334e+01
1.277411059551430528e+00,2.217442617914512226e+01
1.277427494199535829e+00,2.217473137399768390e+01
1.277443928847641130e+00,2.217503650683727656e+01
1.277460363495746209e+00,2.217513016912304025e+01
1.277476798143851511e+00,2.217519720825421814e+01
1.277493232791956590e+00,2.217533346225618018e+01
1.277509667440061891e+00,2.217563325952623998e+01
1.277526102088166748e+00,2.217593299434224363e+01
1.277542536736272050e+00,2.217619185122452308e+01
1.277558971384377129e+00,2.217643368376673507e+01
1.277575406032482430e+00,2.217666550704469230e+01
1.277591840680587731e+00,2.217682098034727645e+01
1.277608275328692811e+00,2.217697637861441606e+01
1.277624709976798112e+00,2.217585363605683213e+01
1.277641144624903191e+00,2.217357026487823646e+01
1.277657579273008492e+00,2.217128656741853021e+01
1.277674013921113572e+00,2.216712348050399584e+01
1.277690448569218873e+00,2.216282440224842176e+01
1.277706883217323730e+00,2.216236179488454283e+01
1.277723317865429031e+00,2.216930042919261368e+01
1.277739752513534333e+00,2.217623930709637747e+01
1.277756187161639412e+00,2.217590978079132213e+01
1.277772621809744713e+00,2.217315641909866031e+01
1.277789056457849792e+00,2.216966575493557201e+01
1.277805491105955094e+00,2.216225753506696705e+01
1.277821925754060173e+00,2.215451848739019525e+01
1.277838360402165474e+00,2.215058432705176017e+01
1.277854795050270553e+00,2.214979981599181968e+01
1.277871229698375855e+00,2.214901526141913379e+01
1.277887664346480712e+00,2.215565838193119319e+01
1.277904098994586013e+00,2.216249205350338869e+01
1.277920533642691314e+00,2.216751300192139240e+01
1.277936968290796393e+00,2.216961550206480069e+01
1.277953402938901695e+00,2.217171801606181347e+01
1.277969837587006774e+00,2.217287874087379862e+01
1.277986272235112075e+00,2.217379096992775800e+01
1.278002706883217154e+00,2.217435752873250010e+01
1.278019141531322456e+00,2.217353501305676033e+01
1.278035576179427313e+00,2.217271245243544442e+01
1.278052010827532836e+00,2.217041398693229937e+01
1.278068445475638137e+00,2.216716056339738472e+01
1.278084880123742995e+00,2.216394210020012778e+01
1.278101314771848296e+00,2.216303437856996439e+01
1.278117749419953375e+00,2.216212660873949503e+01
1.278134184068058676e+00,2.216151079120847811e+01
1.278150618716163756e+00,2.216129372631750982e+01
1.278167053364269057e+00,2.216107663719880350e+01
1.278183488012374136e+00,2.216148379342903141e+01
1.278199922660479437e+00,2.216201846101377981e+01
1.278216357308584739e+00,2.216263092448880911e+01
1.278232791956689596e+00,2.216349249140754196e+01
1.278249226604794897e+00,2.216435405992491070e+01
1.278265661252899976e+00,2.216489991098280399e+01
1.278282095901005277e+00,2.216527230622697431e+01
1.278298530549110357e+00,2.216561909587795043e+01
1.278314965197215658e+00,2.216550711801437146e+01
1.278331399845320737e+00,2.216539511906471205e+01
1.278347834493426038e+00,2.216455092633340129e+01
1.278364269141531118e+00,2.216284769808831712e+01
1.278380703789636419e+00,2.216114438689482213e+01
1.278397138437741720e+00,2.215883791979334205e+01
1.278413573085846577e+00,2.215643914449969287e+01
1.278430007733951879e+00,2.215363647651830092e+01
1.278446442382056958e+00,2.214976659800201730e+01
1.278462877030162259e+00,2.214589650285364542e+01
1.278479311678267338e+00,2.214293867162995255e+01
1.278495746326372640e+00,2.214040697280476877e+01
1.278512180974477719e+00,2.213881878984181739e+01
1.278528615622583020e+00,2.214694571148123359e+01
1.278545050270688321e+00,2.215507244008527366e+01
1.278561484918793401e+00,2.215901259993379568e+01
1.278577919566898702e+00,2.215868877169197404e+01
1.278594354215003559e+00,2.215836491592257929e+01
1.278610788863108860e+00,2.215631407969242872e+01
1.278627223511213939e+00,2.215407599991553411e+01
1.278643658159319241e+00,2.214851515172863827e+01
1.278660092807424320e+00,2.213552063623751209e+01
1.278676527455529621e+00,2.212252471502539919e+01
1.278692962103634922e+00,2.212186909533745194e+01
1.278709396751740002e+00,2.212611899485766642e+01
1.278725831399845303e+00,2.212940476722950223e+01
1.278742266047950382e+00,2.212575734330197363e+01
1.278758700696055683e+00,2.212210971921016522e+01
1.278775135344160541e+00,2.212333527720465653e+01
1.278791569992265842e+00,2.212890785322759513e+01
1.278808004640370921e+00,2.213448037766596954e+01
1.278824439288476222e+00,2.214075865883657102e+01
1.278840873936581524e+00,2.214708602633461965e+01
1.278857308584686603e+00,2.215115467199751720e+01
1.278873743232791904e+00,2.215086114011162621e+01
1.278890177880896983e+00,2.215056758167678908e+01
1.278906612529002285e+00,2.215013001965316874e+01
1.278923047177107364e+00,2.214964375404627717e+01
1.278939481825212665e+00,2.214904304422535120e+01
1.278955916473317522e+00,2.214940763885210373e+01
1.278972351121422824e+00,2.215577062887588866e+01
1.278988785769528125e+00,2.216231929550108859e+01
1.279005220417633204e+00,2.216901411445024905e+01
1.279021655065738505e+00,2.217570810174566986e+01
1.279038089713843585e+00,2.218208140556830799e+01
1.279054524361948886e+00,2.218844218642069777e+01
1.279070959010053965e+00,2.219417631082873399e+01
1.279087393658159266e+00,2.219884896359726056e+01
1.279103828306264345e+00,2.220351939190653212e+01
1.279120262954369647e+00,2.221071923958896832e+01
1.279136697602474504e+00,2.221864536417107772e+01
1.279153132250579805e+00,2.222596841768309517e+01
1.279169566898685106e+00,2.223059193631745245e+01
1.279186001546790186e+00,2.223521320194702611e+01
1.279202436194895487e+00,2.224211644443466085e+01
1.279218870843000566e+00,2.225061858410926874e+01
1.279235305491105867e+00,2.225912110364750163e+01
1.279251740139210947e+00,2.226397336903268709e+01
1.279268174787316248e+00,2.226880062554230122e+01
1.279284609435421327e+00,2.227554702333063830e+01
1.279301044083526628e+00,2.228518599788403876e+01
1.279317478731631930e+00,2.229482608731149540e+01
1.279333913379736787e+00,2.229666451621488932e+01
1.279350348027842088e+00,2.229660160244489830e+01
1.279366782675947167e+00,2.229796245277239919e+01
1.279383217324052469e+00,2.230470700562466035e+01
1.279399651972157548e+00,2.231145077821025069e+01
1.279416086620262849e+00,2.232371887536194777e+01
1.279432521268367928e+00,2.233945187094709084e+01
1.279448955916473230e+00,2.235503718889458824e+01
1.279465390564578531e+00,2.236311348366278651e+01
1.279481825212683610e+00,2.237118987928963421e+01
1.279498259860788911e+00,2.237875111379198501e+01
1.279514694508893768e+00,2.238561443393018990e+01
1.279531129156999070e+00,2.239247705160294544e+01
1.279547563805104149e+00,2.239021328689121049e+01
1.279563998453209450e+00,2.238606911280387024e+01
1.279580433101314529e+00,2.238574483978704421e+01
1.279596867749419831e+00,2.239791224581201234e+01
1.279613302397524910e+00,2.241008233182049025e+01
1.279629737045630211e+00,2.242392656701882458e+01
1.279646171693735512e+00,2.243871770797522913e+01
1.279662606341840592e+00,2.245310131993576519e+01
1.279679040989945893e+00,2.245852988584631049e+01
1.279695475638050750e+00,2.246395678336599389e+01
1.279711910286156051e+00,2.246500764116014892e+01
1.279728344934261131e+00,2.246067174964358415e+01
1.279744779582366432e+00,2.245632693809236713e+01
1.279761214230471511e+00,2.247111907632910288e+01
1.279777648878576812e+00,2.248921644083761961e+01
1.279794083526682114e+00,2.250492236072093988e+01
1.279810518174787193e+00,2.251371031829467739e+01
1.279826952822892494e+00,2.252249883922564422e+01
1.279843387470997573e+00,2.252505148205847263e+01
1.279859822119102875e+00,2.252440962450981488e+01
1.279876256767207732e+00,2.252389513245665498e+01
1.279892691415313033e+00,2.252526849672499054e+01
1.279909126063418112e+00,2.252663734508847071e+01
1.279925560711523413e+00,2.253732260596613912e+01
1.279941995359628715e+00,2.255852711243631603e+01
1.279958430007733794e+00,2.257973919358136072e+01
1.279974864655839095e+00,2.258997315288018015e+01
1.279991299303944174e+00,2.259862320939882352e+01
1.280007733952049476e+00,2.260527078468762596e+01
1.280024168600154555e+00,2.260671079846069986e+01
1.280040603248259856e+00,2.260814635346689982e+01
1.280057037896364713e+00,2.260694593767784255e+01
1.280073472544470015e+00,2.260451005420665638e+01
1.280089907192575316e+00,2.260310470631713997e+01
1.280106341840680395e+00,2.261279756975297417e+01
1.280122776488785696e+00,2.262249157425383927e+01
1.280139211136890776e+00,2.263146393026245207e+01
1.280155645784996077e+00,2.263968189809718012e+01
1.280172080433101156e+00,2.264790006877169759e+01
1.280188515081206457e+00,2.266371025892136259e+01
1.280204949729311537e+00,2.268043742065406576e+01
1.280221384377416838e+00,2.269489522983101892e+01
1.280237819025522139e+00,2.270395298671737905e+01
1.280254253673626996e+00,2.271301147571324464e+01
1.280270688321732298e+00,2.271794295522642315e+01
1.280287122969837377e+00,2.272110025947904433e+01
1.280303557617942678e+00,2.272414987103567796e+01
1.280319992266047757e+00,2.272628643641172985e+01
1.280336426914153058e+00,2.272841907741484846e+01
1.280352861562258138e+00,2.272866994147137376e+01
1.280369296210363439e+00,2.272708356861810230e+01
1.280385730858468296e+00,2.272549053653381534e+01
1.280402165506573597e+00,2.273610197744257277e+01
1.280418600154679121e+00,2.274793123917534743e+01
1.280435034802783978e+00,2.275846719344813707e+01
1.280451469450889279e+00,2.276615323778383626e+01
1.280467904098994358e+00,2.277383914511879581e+01
1.280484338747099660e+00,2.278895658828593795e+01
1.280500773395204739e+00,2.280703430690236289e+01
1.280517208043310040e+00,2.282290058559859958e+01
1.280533642691415119e+00,2.282225764700837800e+01
1.280550077339520421e+00,2.282160877733181792e+01
1.280566511987625722e+00,2.282715311088650623e+01
1.280582946635730579e+00,2.283839208577387225e+01
1.280599381283835880e+00,2.284963313307603627e+01
1.280615815931940960e+00,2.286029567610681212e+01
1.280632250580046261e+00,2.287091214467314515e+01
1.280648685228151340e+00,2.288089285531647477e+01
1.280665119876256641e+00,2.288956001121316319e+01
1.280681554524361720e+00,2.289822765078909228e+01
1.280697989172467022e+00,2.290135743031819260e+01
1.280714423820572323e+00,2.290242588402325197e+01
1.280730858468677402e+00,2.290346847131490549e+01
1.280747293116782703e+00,2.290436633283045254e+01
1.280763727764887561e+00,2.290525942415333915e+01
1.280780162412992862e+00,2.291389227255725203e+01
1.280796597061097941e+00,2.292928688982055618e+01
1.280813031709203242e+00,2.294468595050551940e+01
1.280829466357308322e+00,2.295345096714542166e+01
1.280845901005413623e+00,2.296176455179858422e+01
1.280862335653518702e+00,2.297058997658858814e+01
1.280878770301624003e+00,2.298041615343253596e+01
1.280895204949729305e+00,2.299024353349089722e+01
1.280911639597834384e+00,2.299739925680466968e+01
1.280928074245939685e+00,2.300359951299859773e+01
1.280944508894044542e+00,2.300917162455063902e+01
1.280960943542149844e+00,2.301097137117207581e+01
1.280977378190254923e+00,2.301276696105810871e+01
1.280993812838360224e+00,2.301199557408556018e+01
1.281010247486465303e+00,2.300907401216749193e+01
1.281026682134570605e+00,2.300614477750905351e+01
1.281043116782675906e+00,2.302377206592561620e+01
1.281059551430780985e+00,2.304256850287146818e+01
1.281075986078886286e+00,2.305620900503753035e+01
1.281092420726991365e+00,2.306018794075686884e+01
1.281108855375096667e+00,2.306416426773247252e+01
1.281125290023201524e+00,2.307524403062955543e+01
1.281141724671306825e+00,2.308869661812456187e+01
1.281158159319411904e+00,2.310041874925794403e+01
1.281174593967517206e+00,2.310243153886699119e+01
1.281191028615622507e+00,2.310444034483818498e+01
1.281207463263727586e+00,2.311115916068655451e+01
1.281223897911832887e+00,2.312168886483297925e+01
1.281240332559937967e+00,2.313222021831651176e+01
1.281256767208043268e+00,2.314114796841435506e+01
1.281273201856148347e+00,2.314999975898606266e+01
1.281289636504253648e+00,2.315360669828477214e+01
1.281306071152358506e+00,2.314770995441127965e+01
1.281322505800463807e+00,2.314180323536018946e+01
1.281338940448569108e+00,2.315200908419412684e+01
1.281355375096674187e+00,2.316739231498344509e+01
1.281371809744779489e+00,2.318247210293790062e+01
1.281388244392884568e+00,2.319591720431768422e+01
1.281404679040989869e+00,2.320936566727753458e+01
1.281421113689094948e+00,2.321968537976178126e+01
1.281437548337200250e+00,2.322753774033702712e+01
1.281453982985305329e+00,2.323539007530066058e+01
1.281470417633410630e+00,2.324262013901648061e+01
1.281486852281515931e+00,2.324982402208387811e+01
1.281503286929620788e+00,2.325703178723761866e+01
1.281519721577726090e+00,2.326424676319491880e+01
1.281536156225831169e+00,2.327146130537194679e+01
1.281552590873936470e+00,2.327819648561689192e+01
1.281569025522041549e+00,2.328478132036095616e+01
1.281585460170146851e+00,2.329098153542482663e+01
1.281601894818251930e+00,2.329520606901279223e+01
1.281618329466357231e+00,2.329942819113236041e+01
1.281634764114462532e+00,2.330093797110477283e+01
1.281651198762567612e+00,2.330034255974106117e+01
1.281667633410672913e+00,2.329974132645805085e+01
1.281684068058777770e+00,2.330126628375443687e+01
1.281700502706883071e+00,2.330286674120761248e+01
1.281716937354988151e+00,2.331219689623359770e+01
1.281733372003093452e+00,2.333501902220126922e+01
1.281749806651198531e+00,2.335784926806122641e+01
1.281766241299303832e+00,2.336959183713772603e+01
1.281782675947408912e+00,2.337792339575542044e+01
1.281799110595514213e+00,2.338601857316290378e+01
1.281815545243619514e+00,2.339291684308065555e+01
1.281831979891724593e+00,2.339981448104337503e+01
1.281848414539829895e+00,2.340700705924331260e+01
1.281864849187934752e+00,2.341442649650626961e+01
1.281881283836040053e+00,2.342184563703153444e+01
1.281897718484145132e+00,2.342710085174044465e+01
1.281914153132250433e+00,2.343227700002786307e+01
1.281930587780355513e+00,2.343530463868325597e+01
1.281947022428460814e+00,2.343460091596611505e+01
1.281963457076565893e+00,2.343389132787407192e+01
1.281979891724671194e+00,2.344295089719575031e+01
1.281996326372776496e+00,2.345500644749151675e+01
1.282012761020881575e+00,2.346640347362620815e+01
1.282029195668986876e+00,2.347446411932521571e+01
1.282045630317091733e+00,2.348252487833420332e+01
1.282062064965197035e+00,2.349203305043484136e+01
1.282078499613302114e+00,2.350265619560237340e+01
1.282094934261407415e+00,2.351328102038855405e+01
1.282111368909512494e+00,2.351914707389265047e+01
1.282127803557617796e+00,2.352483833072980346e+01
1.282144238205723097e+00,2.352971855044107130e+01
1.282160672853828176e+00,2.353318431849409365e+01
1.282177107501933477e+00,2.353664719542298656e+01
1.282193542150038557e+00,2.354501753795423724e+01
1.282209976798143858e+00,2.355490591360922892e+01
1.282226411446248715e+00,2.356484569222440939e+01
1.282242846094354016e+00,2.357504365970921612e+01
1.282259280742459095e+00,2.358524304835396990e+01
1.282275715390564397e+00,2.359374452195344318e+01
1.282292150038669698e+00,2.360092552976157521e+01
1.282308584686774777e+00,2.360810609614815192e+01
1.282325019334880079e+00,2.361299286556312182e+01
1.282341453982985158e+00,2.361778711698366706e+01
1.282357888631090459e+00,2.362390376943860915e+01
1.282374323279195538e+00,2.363236262837249413e+01
1.282390757927300839e+00,2.364082184838569844e+01
1.282407192575405697e+00,2.364906526826588973e+01
1.282423627223510998e+00,2.365724072930082400e+01
1.282440061871616299e+00,2.366473757839643355e+01
1.282456496519721378e+00,2.366865041645410983e+01
1.282472931167826680e+00,2.367256068403064617e+01
1.282489365815931759e+00,2.367896482010009152e+01
1.282505800464037060e+00,2.368734449736522762e+01
1.282522235112142139e+00,2.369572448741876158e+01
1.282538669760247441e+00,2.370203490482534647e+01
1.282555104408352298e+00,2.370825127004856014e+01
1.282571539056457821e+00,2.371415265749307011e+01
1.282587973704563122e+00,2.371948400974388704e+01
1.282604408352667980e+00,2.372481374008721744e+01
1.282620843000773281e+00,2.373485730196287236e+01
1.282637277648878360e+00,2.374643791151081018e+01
1.282653712296983661e+00,2.375663749108428391e+01
1.282670146945088741e+00,2.375917765783254154e+01
1.282686581593194042e+00,2.376171433724323379e+01
1.282703016241299121e+00,2.375969476596795360e+01
1.282719450889404422e+00,2.375396409613379589e+01
1.282735885537509724e+00,2.374822386338910363e+01
1.282752320185614581e+00,2.376974883705287667e+01
1.282768754833719882e+00,2.379272189402363580e+01
1.282785189481824961e+00,2.381086348636645056e+01
1.282801624129930262e+00,2.381994657124559112e+01
1.282818058778035342e+00,2.382903039729390571e+01
1.282834493426140643e+00,2.383660898666240868e+01
1.282850928074245722e+00,2.384367548819405513e+01
1.282867362722351023e+00,2.384932605933090599e+01
1.282883797370456325e+00,2.384659200727774930e+01
1.282900232018561404e+00,2.384385071301365144e+01
1.282916666666666705e+00,2.384771878859204719e+01
1.282933101314771562e+00,2.385716466822886872e+01
1.282949535962876864e+00,2.386661151021223759e+01
1.282965970610981943e+00,2.387821036746467485e+01
1.282982405259087244e+00,2.389013775031394715e+01
1.282998839907192323e+00,2.389571943713072599e+01
1.283015274555297625e+00,2.388888141485606198e+01
1.283031709203402704e+00,2.388203248178884763e+01
1.283048143851508005e+00,2.389044290130310344e+01
1.283064578499613306e+00,2.390432739347441071e+01
1.283081013147718386e+00,2.391803865835887422e+01
1.283097447795823687e+00,2.393060861652616822e+01
1.283113882443928544e+00,2.394318147920795781e+01
1.283130317092033845e+00,2.394776526765262759e+01
1.283146751740138924e+00,2.394529954864499288e+01
1.283163186388244226e+00,2.394282645031124446e+01
1.283179621036349305e+00,2.395480519058255808e+01
1.283196055684454606e+00,2.396789157112687718e+01
1.283212490332559685e+00,2.397776750180134187e+01
1.283228924980664987e+00,2.398101227633425125e+01
1.283245359628770288e+00,2.398425390535179247e+01
1.283261794276875367e+00,2.399059436661419653e+01
1.283278228924980668e+00,2.399811793655262449e+01
1.283294663573085526e+00,2.400496004603266798e+01
1.283311098221190827e+00,2.400685382409542257e+01
1.283327532869295906e+00,2.400874350271576319e+01
1.283343967517401207e+00,2.401678228890409628e+01
1.283360402165506287e+00,2.403054228816882087e+01
1.283376836813611588e+00,2.404430587449693846e+01
1.283393271461716889e+00,2.406144640888577868e+01
1.283409706109821968e+00,2.407890444040561562e+01
1.283426140757927270e+00,2.409070000335539774e+01
1.283442575406032349e+00,2.409001646228015758e+01
1.283459010054137650e+00,2.408932693602441688e+01
1.283475444702242507e+00,2.409428163626061803e+01
